ID,UserLanguage,Age,Institution,Inst_Type,Type,TypeA,Type_other,Type2,Type3,Children,USDA1,USDA2,USDA3,USDA4,USDA5,USDA6,USDA7,USDA8,USDA9,USDA10,USDA11,USDA12,USDA13,USDA14,USDA15,USDA16,USDA17,USDA18,FIRaw,FICat,FIBin,Foodprog,SNAP,WIC,TANF,FDPIR,NSLP,SBP,SFSP,Foodbank,Other,None,Obstacles,Foodpantry,Foodpantry_reasons,Foodpantry_reasons_other,Mealplan,Nutrmeals,Cost,Foodavail,Housing1,Housing2,Housing3,Housing4,Housing5,Housing6,Housing7,Housing8,Housing9,HIRaw,HIBin,Safety,Unsafe_why,Homeless_SR,Placesslept,Placesslept_other,Homeless_calc,Oncampus,Housingdiff,Housingdiff_why,Strategies,Strategies_other,Experience,Transportation,Trans_late,Trans_food,Trans_public,Trans_pub_notuse,Trans_pub_notuse_why,GAD1,GAD2,GADRaw,GADBin,PHQ1,PHQ2,PHQRaw,PHQBin,Socialsupp,Healthserv,Insurance,Nutrsec,Nutrbin,Disability,Disability_other,Levelstudy,Levelstudy_other,Fieldstudy,Fieldstudy_other,Q71_11_TEXT,GPA,Employment,Financialcontrib,Expenses,Expenses_other,Race,Race_other,Race2,Native,Native_other,Residency,Moreexpensive,Nmresident,Gender,Gender_other,Gender2,Transgender,Sexuality,Sexuality_other,Sexuality2,Military,Income,Income_other,OE1,OE2,OE3
5993,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,1,0.0,,0.0,,0.0,,,,,,,,,,,1,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,not available,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I prefer not to answer,,,Often true,Never true,Never true,No,Other,own car,Nearly every day,Nearly every day,6.0,1.0,Nearly every day,Nearly every day,6.0,1.0,Yes,Sometimes,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Bisexual,,Bisexual ,Never served,"More than $70,000",,,,
5997,EN,45 - 54 years,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,11 to 15 dollars,"Plenty of healthy food options at Taos Cafe. As a new staff member I haven't yet had the time or opportunity to visit the other food locations on campus. The university needs to receive funding specifically dedicated to supporting student basic needs to support basic needs staff and services for students. The pantry on campus should be open more than 2 days for 3 hrs each day to be most accessible to the greatest number of students in need. Also, the university needs more funding for paying for the food accessed from the local food pantries, or the state's regional food pantries need more fiscal support from state government in order to provide their food free of charge to community partners. Additionally, students connecting with food resources on campus should have dedicated Basic Needs Case Managers on campus that they can reach out to for basic needs/economic crisis support beyond food resources (i.e. housing support, SNAP application assistance, etc.)",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,N/A for me,,Never true,Never true,No,Other,I own my own car,Several days,Not at all,1.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Sometimes,Yes,Sometimes,1.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,Food or housing security may affect the student participation in the program that I direct on campus.,"Permanently fund one or two full time Student Affairs Basic Needs Case Manager positions to provide comprehensive support to students experiencing chronic or acute basic needs insecurity. Fund one or more part time positions, or one full time position, solely supporting the campus pantry/food distribution program on campus. Implement and promote a charitable giving campaign with the funds committed solely to supporting the pantry and emergency assistance funding for students (perhaps one account for each). Promote/establish opportunities for payroll deduction for employees to give to these accounts.  ","The prevalence of poverty and food insecurity in the state and DoÃ±a Ana County dramatically highlight the need for basic needs support for our students in higher education in the state. Our legislators, elected reps, and state dept. of higher ed. need to be made aware of this. Thank you, UNM for conducting this study to provide the data that will be critical to forcing state leadership's attention to the issue."
5998,EN,45 - 54 years,"New Mexico State University, Las Cruces",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,1,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Financial. working part-time temporary, lacking security and pay of a full-time job.",No,"I am not sure I am eligible to use the campus food pantry,Other students need this help more than I do",,,No,11 to 15 dollars,Work remotely - n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Sometimes true,,Never true,No,I don't know how to access public transportation,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Rarely,0.0,No disability or chronic medical condition,,,,,,,,"Employed, part-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,,
6001,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,0,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,0.0,1.0,0.0,,0.0,0.0,10,Very low,1,National School Lunch Program (NSLP),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,availability and cost,No,"I do not like the selection offered by the campus food pantry,Other students need this help more than I do",,,No,More than 15 dollars,abysmal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,Never true,Sometimes true,No,"There is no public transportation near my home,Public transportation does not go where I need to go",,Several days,Not at all,1.0,0.0,Not at all,Several days,1.0,0.0,Yes,Sometimes,Yes,Rarely,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,Attain food service on campus.,
6005,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,We have no food service on campus. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,,Never true,No,Other,i don't need to,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,No,Never,No,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,American Indian or Native American,,NativeAm,Taos Pueblo,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Military veteran,"Between $40,000 and $54,999",,,,
6006,EN,45 - 54 years,"University of New Mexico, Gallup",Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,0.0,,1.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,6,Low,1,"National School Lunch Program (NSLP),School Breakfast Program (SBP),Summer Meals Program (SFSP)",0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,Healthy food is very expensive so the alternative is cheaper junk food with less nutritional value this at least lets you have something to eat rather than nothing at all.  ,My campus does not have a food pantry,,,,No,,No healthy options available on campus. ,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Moderately safe,,No,Prefer not to answer,,Prefer not to answer,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,,Several days,Not at all,1.0,0.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Sometimes,1.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,It makes it harder to stay focused. ,Make sure everyone is getting paid enough to make sure everyone can live a life without worrying about how bills are going to get paid and how food is going to be paid for.,
6008,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Prices have gone up a lot,No,I do not need assistance with obtaining food and household supplies,,,No,6 to 10 dollars,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,None of these,0,,,,I haven't done any of these,,,Often true,,Never true,No,Other,"I would take the train, but the buses don't meet up with it to get to campus and the schedules are not optimal for getting to and leaving work via public transportation",Not at all,Not at all,0.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,"I think the college does a good job of addressing food insecurity.  And provides information about resources for housing insecurity.  As a community college, there are no dorms, but perhaps there could be. It would be great to have an affordable cafeteria on campus again.  ","Because of our remote location, we still don't have a cafeteria at SFCC. For a long time I know that the school cafeteria was run only with institutional support (not making enough to cover expenses.) I think this should be acceptable or supplemented by state or federal money so that students have affordable, healthy food available. "
6009,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,Need more on-campus food services ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,Borrowing money from family or friends,,,Often true,Never true,Never true,Yes,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Rarely,0.0,"Living with a learning disability,Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $55,000 and $69,999",,,,
6010,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18,Very low,1,A food bank or food pantry (including a campus food pantry),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The cost of living in NM and the wages don't compare - we can't afford to live ,Yes,,,,No,,would benefit me if I wasn't ashamed of my food insecurities,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0.0,4.0,1.0,Moderately safe,,No,Prefer not to answer,,Prefer not to answer,,,,I haven't done any of these,,,Often true,Never true,Sometimes true,No,Other,,More than half the days,More than half the days,4.0,1.0,Several days,More than half the days,3.0,1.0,Yes,Often,Yes,Often,1.0,Prefer not to answer,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,yes - the cost of living in NM does not compare to the wages we get,additional pay to help offset both ,
6011,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,,No
6012,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,1,1.0,1.0,0.0,1.0,0.0,0.0,,,,,,,,,,6,Very low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"Healthcare costs cut into many aspects of my household funds.  Also, the cost of food has increased, and my pay has not.  Cost of living has increased dramatically but our pay is so low that we have to work two jobs to survive.",Yes,,,,No,,SFCC has been looking for a food service to hire.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,"Borrowing money from family or friends,Taking food that has been discarded or left behind",,,Often true,Sometimes true,Never true,Yes,,,Several days,Several days,2.0,0.0,Several days,Several days,2.0,0.0,Yes,Sometimes,Yes,Sometimes,1.0,Prefer not to answer,,,,,,,,"Employed, full-time",Yes,,,I would rather not say,,Other or prefer not to say,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,Prefer not to answer,,,Increase pay,Increase pay 
6013,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,1,0,0.0,,0.0,0.0,0.0,,,,,,,,,,,1,Marginal,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,More than 15 dollars,There is not a place with consistent  hours.  The eatery is only open during the semester and not all day.  They do not have a big variety of healthy options.  When the cafe was open it was very expensive and I stopped going because of the high prices.  ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,,Several days,Several days,2.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,Living with a mental health condition,,,,,,,,"Employed, full-time",No,,,"Hispanic or Latinx,White or Caucasian",,Two or more,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,Find a good company to run our cafeteria,
6015,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,11 to 15 dollars,No real food services on campus,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,There is no public transportation near my home,,Several days,Several days,2.0,0.0,Several days,More than half the days,3.0,1.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,Prefer not to answer,,,,
6018,EN,45 - 54 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,Yes,1,1,1,1.0,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,,1.0,0.0,12,Very low,1,"National School Lunch Program (NSLP),Summer Meals Program (SFSP),A food bank or food pantry (including a campus food pantry),Other food program",0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,"Usually rent more than anything else, but utilities was right behind. Or not paid, risking being shut off.",Yes,,,,No,11 to 15 dollars,No food availability. No affordable food availability.,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0.0,5.0,1.0,Not very safe,Gas and electricity shut off during winter weather.,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),Temporarily at a hotel or motel without a permanent home to return to (not on vacation or business travel)",,1,,,,"Borrowing money from family or friends,Taking food that has been discarded or left behind,Seeking out events with free food",,,Often true,Sometimes true,Sometimes true,No,"There is no public transportation near my home,Other",Routes are complicated. Have to switch buses to get to my destination.,More than half the days,More than half the days,4.0,1.0,More than half the days,More than half the days,4.0,1.0,Yes,Often,Yes,Often,1.0,"Living with a physical disability,Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc),Living with a mental health condition",,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,Have to work two jobs,Increase pay. Most employers pay new employees as much or more than current employees.,Increase pay and AFFORDABLE HOUSING!!!!!!!!!!!!!!!!!!!!!
6019,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,A food bank or food pantry (including a campus food pantry),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,The far southside of Santa Fe is somewhat a food island.,Yes,,,,No,6 to 10 dollars,We are limited to one small coffee shop that sporadically serves healthy food. ,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,2.0,1.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative),Temporarily staying with a relative, friend, or couch-surfing until I found other housing",,1,,,,I haven't done any of these,,"I was evicted from my rental unit of 10 years on Dec. 1st, I was given 30 days to vacate the premises. It was nearly impossible to find a new place in the price range of the previous place. ",Often true,Never true,Never true,No,There is no public transportation near my home,,Several days,Several days,2.0,0.0,Not at all,Several days,1.0,0.0,Yes,Sometimes,Yes,Rarely,0.0,"Living with a chronic medical condition (i.e. diabetes, high blood pressure, heart disease, etc)",,,,,,,,"Employed, full-time",Yes,,,"White or Caucasian,Other racial/ethnic group (please specify):",Tribe of Abraham ,Two or more,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,,"!. Offer healthy, affordable food on campus. 2. Have an affordable houing center to refer students and workers to affordable housing. 3. Take an active voice in protesting and creating solutions to the  affordable housing crisis in Santa Fe. ",Thank you
6022,EN,35 - 44 years,"University of New Mexico, Albuquerque",Fouryear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,"There is a grocery store in my neighborhood (Caesar Chavez & Broadway). Itâ€™s typically more expensive there and I only go when I am in a pinch for an ingredient. However, lately, Iâ€™ve stopped going because I do not feel safe there. The parking lot is filled with people loitering and sitting by the entrance. I can easily walk there but the last time I went I decided to drive. When I finished shopping, I walked to my car and caught someone looking in my windows. It was off putting, unsafe, and caused me fear. ",No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,I wish there were more options for food and drinks. ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Moderately safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,,Never true,Yes,,,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Gay or lesbian,,Gay or lesbian ,Never served,"Between $55,000 and $69,999",,It is not affecting me. ,Increase livable wages. ,Iâ€™d like to see a food library similar to the small libraryâ€™s put on their yard. I would bring food to that to help students and staff. 
6024,EN,25 -34 years,Central New Mexico Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6027,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,none,No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,"We lack the amount of food choices necessary for me, without nuts and meats.  I follow a plant base diet.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,no,0,,,,I haven't done any of these,,,Never true,Never true,Never true,No,Other,own a vehicle,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,,,
6028,EN,35 - 44 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,1,1,1.0,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,7,Very low,1,A food bank or food pantry (including a campus food pantry),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,money,Yes,,,,No,11 to 15 dollars,not much options since the cafeteria closed during the pandemic and has not reopened ,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0.0,4.0,1.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends),In a rented or owned house, mobile home, or apartment with family (parent, guardian, or other relative),Temporarily staying with a relative, friend, or couch-surfing until I found other housing",,1,,,,"Borrowing money from family or friends,Sleeping in a car",,,Sometimes true,Sometimes true,Never true,No,There is no public transportation near my home,,Not at all,Several days,1.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Sometimes,1.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",No,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Man,,Man,No,Heterosexual/Straight,,Straight,Never served,"Between $25,000 and $39,999",,My mind is on how i'm  going to pay for bills when i am not paid well enough to survive with the job i have now. im not paying enough attention to my work because of these worries,Offer better wages. it does not make sense that I can work at a fast food restaurant and make the same or less than I do working at a college.,
6029,EN,55 - 64 years,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,1,0,0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,,,4,Low,1,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I am not sure I am eligible to use the campus food pantry,,,No,11 to 15 dollars,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,1.0,Very safe,,No,Prefer not to answer,,Prefer not to answer,,,,"Seeking out events with free food,I haven't done any of these",,,Often true,Never true,Never true,No,Other,own my own car,Several days,Several days,2.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Sometimes,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",Yes,,,Hispanic or Latinx,,Hispanic,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,I just moved to a new apartment in Santa Fe. Rent is double what I was paying. Needed to cut back expenses on food/etc. ,,
6032,EN,65 years of age or older,Santa Fe Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,Yes,6 to 10 dollars,"It would be nice to have additional healthy-type sandwiches available. I think East Wing tries to provide some healthy-type options, but a solid sandwich is sprouts and other healthy items on sandwiches would be an advantage. Soups are available there, which I appreciate. Caeser salads are sometimes available at East Wing, which are very good. Now that there are more employees working at East Wing, I hope to see some additional healthy choices to add to their already options. They do a good job there and it's great to have an early start at 8 and closing later at 2. Thank you.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,Other,None of the above.,0,,,,I haven't done any of these,,,Often true,,Never true,No,Other,I have a car.,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, full-time",No,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"Between $40,000 and $54,999",,N/A. ,Have pamphlets available for Food Depot and other food alternatives.,
6034,EN,55 - 64 years,Central New Mexico Community College,Twoyear,"Staff (Part-time, Full-time, or temporary)","Staff (Part-time, Full-time, or temporary)",,Staff,Faculty or Staff,No,0,0,0,,,,,,,,,,,,,,,,0,High,0,None of these,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,No,I do not need assistance with obtaining food and household supplies,,,No,,"I wish we had nutritious food available on my campus, but my campus is a small satellite of the main school",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,Very safe,,No,"In a rented or owned house, mobile home, or apartment (alone or with roommates/friends)",,0,,,,I haven't done any of these,,,Often true,Never true,Never true,No,Other,my car is more convenient,Not at all,Not at all,0.0,0.0,Not at all,Not at all,0.0,0.0,Yes,Never,Yes,Never,0.0,No disability or chronic medical condition,,,,,,,,"Employed, part-time",Yes,,,White or Caucasian,,White,,,US citizen,,Yes,Woman,,Woman,No,Heterosexual/Straight,,Straight,Never served,"More than $70,000",,not at all,,
